0.20055770874023438,0.0,"",""
0.3509521484375,0.0,"",""
0.40110349655151367,0.0,"",""
0.45125484466552734,0.0,"",""
0.5013585090637207,0.0,"",""
0.5515098571777344,0.0,"",""
0.601661205291748,0.0,"",""
0.6517529487609863,0.0,"",""
0.7520556449890137,0.0,"",""
0.8022069931030273,0.0,"",""
0.8523106575012207,0.0,"",""
0.902402400970459,0.0,"",""
0.9525537490844727,0.0,"",""
1.0027050971984863,0.0,"",""
1.0528564453125,0.0,"",""
1.1029601097106934,0.0,"",""
1.153111457824707,0.0,"",""
1.2032508850097656,0.0,"",""
1.253354549407959,0.0,"",""
1.3536572456359863,0.0,"",""
1.4037609100341797,0.0,"",""
1.4539003372192383,0.0,"",""
1.504051685333252,0.0,"",""
1.5541553497314453,0.0,"",""
1.604306697845459,0.0,"",""
1.6544580459594727,0.0,"",""
1.704549789428711,0.0,"",""
1.7547011375427246,0.0,"",""
1.804804801940918,0.0,"",""
1.8549561500549316,0.0,"",""
1.9051074981689453,0.0,"",""
1.955258846282959,0.0,"",""
2.0053505897521973,0.0,"",""
2.1558046340942383,0.0,"",""
2.2059082984924316,0.0,"",""
2.2560596466064453,0.0,"",""
2.3061513900756836,0.0,"",""
2.3563027381896973,0.0,"",""
2.406454086303711,0.0,"",""
2.4565577507019043,0.0,"",""
2.506709098815918,0.0,"",""
2.5568604469299316,0.0,"",""
2.6571035385131836,0.0,"",""
2.707207202911377,0.0,"",""
2.7573585510253906,0.0,"",""
2.8075098991394043,0.0,"",""
2.8576016426086426,0.0,"",""
2.9077529907226562,0.0,"",""
2.95790433883667,0.0,"",""
3.0080080032348633,0.0,"",""
3.1083106994628906,0.0,"",""
3.158450126647949,0.0,"",""
3.2085537910461426,0.0,"",""
3.3088088035583496,0.0,"",""
3.3589601516723633,0.0,"",""
3.409111499786377,0.0,"",""
3.4592509269714355,0.0,"",""
3.509354591369629,0.0,"",""
3.5595059394836426,0.0,"",""
3.609609603881836,0.0,"",""
3.6597609519958496,0.0,"",""
3.709900379180908,0.0,"",""
3.7600040435791016,0.0,"",""
3.8101553916931152,0.0,"",""
3.860306739807129,0.0,"",""
3.9104104042053223,0.0,"",""
3.960549831390381,0.0,"",""
4.0107011795043945,0.0,"",""
4.161107540130615,0.0,"",""
4.211211204528809,0.0,"",""
4.261350631713867,0.0,"",""
4.311501979827881,0.0,"",""
4.3616533279418945,0.0,"",""
4.411756992340088,0.0,"",""
4.461908340454102,0.0,"",""
4.51200008392334,0.0,"",""
4.5621514320373535,0.0,"",""
4.612302780151367,0.0,"",""
4.662454128265381,0.0,"",""
4.712557792663574,0.0,"",""
4.762709140777588,0.0,"",""
4.86295223236084,0.0,"",""
4.9131035804748535,0.0,"",""
4.963207244873047,0.0,"",""
5.0133585929870605,0.0,"",""
5.113661289215088,0.0,"",""
5.1638007164001465,0.0,"",""
5.21390438079834,0.0,"",""
5.2640557289123535,0.0,"",""
5.3643107414245605,0.0,"",""
5.414450168609619,0.0,"",""
